0,1,2,3,4
https://news.google.com/articles/CBMizwFodHRwczovL3d3dy53YXRvZGF5LmNvbS5hdS9uYXRpb25hbC9hdXN0cmFsaWEtbmV3cy1saXZlLWZvcm1lci1mb3JlaWduLW1pbmlzdGVyLXNheXMtYXVzdHJhbGlhLXNob3VsZC1kZW1hbmQtYXNzYW5nZS1yZWxlYXNlLW9taWNyb24td2F2ZS13YXMtdHdpY2UtdGhlLXNpemUtb2YtcmVjb3JkZWQtY2FzZXMtMjAyMjA2MjAtcDVhdXlmLmh0bWw_cG9zdD1wNTN0cHPSAQA?hl=en-US&amp;gl=US&amp;ceid=US%3Aen,Australia news LIVE: Former foreign minister says Australia should demand Assange release; Omicron wave was twice the size of recorded cases,,,
https://news.google.com/articles/CBMiOWh0dHBzOi8vd3d3Lndzd3Mub3JnL2VuL2FydGljbGVzLzIwMjIvMDUvMjQvd2p3cy1tMjQuaHRtbNIBAA?hl=en-US&amp;gl=US&amp;ceid=US%3Aen,Australia's still-minority Labor government rushes to commit to war and austerity,,,
https://news.google.com/articles/CBMiqQFodHRwczovL3d3dy5za3luZXdzLmNvbS5hdS9vcGluaW9uL2NocmlzLWtlbm55L2F1c3RyYWxpYW5zLWRlc2VydmUtbXVjaC1iZXR0ZXItYmFuZHQtcmVtb3Zlcy1hdXN0cmFsaWFuLWZsYWctZnJvbS1wcmVzcy1jb25mZXJlbmNlL3ZpZGVvLzBmMGM3N2JjMThkZWU2NWQ3YzNhMDY4MDMyMzY2YmJh0gEA?hl=en-US&amp;gl=US&amp;ceid=US%3Aen,'Australians deserve much better': Bandt removes Australian flag from press conference,,,
https://news.google.com/articles/CBMiRmh0dHBzOi8vcmVkZmxhZy5vcmcuYXUvYXJ0aWNsZS9leHBsYWluaW5nLWZlZGVyYWwtZWxlY3Rpb24tZ3JlZW4tc2xpZGXSAQA?hl=en-US&amp;gl=US&amp;ceid=US%3Aen,Explaining the federal election 'Green-slide',,,
https://news.google.com/articles/CBMiVGh0dHBzOi8vd3d3LmNyaWtleS5jb20uYXUvMjAyMi8wNS8yNC9hbnRob255LWFsYmFuZXNlLWVjb25vbWljLWFsbGlhbmNlLWJpZGVuLWNoaW5hL9IBAA?hl=en-US&amp;gl=US&amp;ceid=US%3Aen,Crikey Worm: Sign of the times,,,
https://news.google.com/articles/CBMid2h0dHBzOi8vd3d3LnNicy5jb20uYXUvbmV3cy9hcnRpY2xlL2dvb2dsZS1pdC1tYXRlLWhlcmVzLXdoYXQteW91LW5lZWQtdG8ta25vdy1hYm91dC1ncmVlbnMtbGVhZGVyLWFkYW0tYmFuZHQvdXZvYjJ4dTh60gEA?hl=en-US&amp;gl=US&amp;ceid=US%3Aen,"'Google it, mate': Here's what you need to know about Greens leader Adam Bandt",,,
https://news.google.com/articles/CBMimgFodHRwczovL3RoZWZpZnRoZXN0YXRlLmNvbS5hdS9jb2x1bW5zL25ld3MtZnJvbS10aGUtZnJvbnQtZGVzay9vbi1vdXItZnJpZ2h0ZW5pbmctZnV0dXJlLWhvdy10aGlzLWVsZWN0aW9uLXNob3dzLXlvdW5nLXBlb3BsZS1hcmUtdGFraW5nLWJhY2stdGhlaXItdm9pY2Uv0gEA?hl=en-US&amp;gl=US&amp;ceid=US%3Aen,On our “frightening” future: how this election shows young people are taking back their voice,,,
https://news.google.com/articles/CBMiVmh0dHBzOi8vd3d3LmFiYy5uZXQuYXUvbmV3cy8yMDIxLTEyLTA1L2dyZWVucy1sZWFkZXItYWRhbS1iYW5kdC1pbi1pc29sYXRpb24vMTAwNjc1MTE00gEA?hl=en-US&amp;gl=US&amp;ceid=US%3Aen,Parliament House closed after Adam Bandt's staffer tests positive to COVID-19,,,
https://news.google.com/articles/CBMikAFodHRwczovL3d3dy5kYWlseW1haWwuY28udWsvbmV3cy9hcnRpY2xlLTEwODM1NjYxL0F1c3RyYWxpYW4tZWxlY3Rpb24tMjAyMi1HcmVlbnMtQWRhbS1CYW5kdC1wYXJ0bmVyLUNsYXVkaWEtUGVya2lucy1zaGF2ZWQtQ29hbC1LaWxscy1oYWlyLmh0bWzSAQA?hl=en-US&amp;gl=US&amp;ceid=US%3Aen,Greens leader Adam Bandt's wife Claudia Perkins shaved Coal Kills into her hair,,,
https://news.google.com/articles/CAIiEJ0Z0CZLQbBfFxcyQY2IfN8qMwgEKioIACIQSWeRGcfK82p5ErVy9VBK3SoUCAoiEElnkRnHyvNqeRK1cvVQSt0wte_PBw?uo=CAUia2h0dHBzOi8vd3d3LmV1cmFzaWFyZXZpZXcuY29tLzIxMDUyMDIyLWF1c3RyYWxpYW4tZGlzaW5mb3JtYXRpb24td29uZGVybGFuZC10aGUtZmVkZXJhbC1lbGVjdGlvbi0yMDIyLW9wZWQv0gEA&amp;hl=en-US&amp;gl=US&amp;ceid=US%3Aen,Australian Disinformation Wonderland: The Federal Election 2022 – OpEd,,,
https://news.google.com/articles/CAIiEEIMb5rM-DK-8ZpLj_zcQ1IqGQgEKhAIACoHCAow4uzwCjCF3bsCMIrOrwM?uo=CAUibWh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIyLTA1LTIwL3ZvdGluZy1iZWdpbnMtaW4tdGlnaHQtcmFjZS1mb3ItbmV4dC1wbS1hdXN0cmFsaWEtZWxlY3Rpb27SAQA&amp;hl=en-US&amp;gl=US&amp;ceid=US%3Aen,Australia Election 2022 Update: Voting Begins in Tight Race for Next PM,,,
https://news.google.com/articles/CAIiEOpcgU0b-r8IzOb_SOHzcroqGQgEKhAIACoHCAowzYuBCzDM_PsCMOTG1wc?uo=CAUirQFodHRwczovL3d3dy5zYnMuY29tLmF1L25ld3MvYXJ0aWNsZS9tb3JuaW5nLWJyaWVmaW5nLWZpbmxhbmQtYW5kLXN3ZWRlbi1wbGFuLXRvLWpvaW4tbmF0by1ncmVlbnMtcHJlcGFyZS1mb3ItY2FtcGFpZ24tbGF1bmNoLWFuZC1lY29ub21pc3RzLXJlYWN0LXRvLWhvdXNpbmctcG9saWN5LzdvODVhM3I2MNIBAA&amp;hl=en-US&amp;gl=US&amp;ceid=US%3Aen,"Morning Briefing: Finland and Sweden plan to join NATO, Greens prepare for campaign launch and economists react to housing policy",,,
https://news.google.com/articles/CBMiXmh0dHBzOi8vd3d3LmFiYy5uZXQuYXUvbmV3cy8yMDIwLTAyLTA1L2FkYW0tYmFuZHQtd29uLWdyZWVucy1sZWFkZXJzaGlwLXdoZXJlLXRvLW5leHQvMTE5MjgxNzjSAQA?hl=en-US&amp;gl=US&amp;ceid=US%3Aen,Adam Bandt has won leadership of the Greens so where are they heading?,,,
https://news.google.com/articles/CBMib2h0dHBzOi8vd3d3LmFiYy5uZXQuYXUvbmV3cy8yMDIyLTA0LTE0L2ZlZGVyYWwtZWxlY3Rpb24tZ3JlZW5zLTUwMC1taWxsaW9uLWNvYWwtdHJhbnNpdGlvbi1yZW5ld2FibGVzLzEwMDk5MTQ0NNIBAA?hl=en-US&amp;gl=US&amp;ceid=US%3Aen,Greens pledge $500 million to help steelmakers quit coal by 2040 in federal election promise,,,
https://news.google.com/articles/CBMiRmh0dHBzOi8vcmVkZmxhZy5vcmcuYXUvYXJ0aWNsZS9uZXZlci1mb3JnZXQtbGFib3JzLXJlY29yZC1sZ2J0aS1yaWdodHPSAQA?hl=en-US&amp;gl=US&amp;ceid=US%3Aen,Never forget Labor's record on LGBTI rights,,,
https://news.google.com/articles/CBMib2h0dHBzOi8vd3d3LmFiYy5uZXQuYXUvbmV3cy8yMDIyLTA0LTEzL2ZlZGVyYWwtZWxlY3Rpb24tMjAyMi1vbmUtbmF0aW9uLWFuZC10aGUtZ3JlZW5zLXRha2UtbGltZWxpZ2h0LzEwMDk4Nzc1MtIBAA?hl=en-US&amp;gl=US&amp;ceid=US%3Aen,Not just the Morrison and Albanese show: The Greens and One Nation show off their election pitches,,,
https://news.google.com/articles/CBMie2h0dHBzOi8vd3d3LjluZXdzLmNvbS5hdS92aWRlb3MvbmF0aW9uYWwvdGhlLWJlc3QtYW5kLXdvcnN0LW9mLXRoZS0yMDIyLWZlZGVyYWwtZWxlY3Rpb24tY2FtcGFpZ24vY2wzZGx0Y2N1MDAwcTBqbTVpYW04N2R6NNIBAA?hl=en-US&amp;gl=US&amp;ceid=US%3Aen,The best and worst of the 2022 Federal election campaign,,,
https://news.google.com/articles/CBMigAFodHRwczovL3d3dy5zYnMuY29tLmF1L25ld3MvYXJ0aWNsZS9jb2xsYXRlcmFsLWRhbWFnZS1oZXJlcy1ob3ctdGhlLXNvdXJpbmctb2YtY2hpbmEtYXVzdHJhbGlhLXJlbGF0aW9ucy1pcy1iZWluZy1mZWx0L3NrdGIzZ3lvYdIBAA?hl=en-US&amp;gl=US&amp;ceid=US%3Aen,'Collateral damage': Here's how the souring of China-Australia relations is being felt,,,
https://news.google.com/articles/CBMiiwFodHRwczovL3d3dy5kYWlseW1haWwuY28udWsvbmV3cy9hcnRpY2xlLTk5OTU2NzEvR3JlZW5zLWxlYWRlci1BZGFtLUJhbmR0LXNsYW1zLUF1c3RyYWxpYXMtbnVjbGVhci1zdWJtYXJpbmVzLXBsYW4tZmxvYXRpbmctQ2hlcm5vYnlscy5odG1s0gEA?hl=en-US&amp;gl=US&amp;ceid=US%3Aen,Greens leader Adam Bandt slams Australia's nuclear submarines plan as 'floating Chernobyls',,,
https://news.google.com/articles/CBMiOWh0dHBzOi8vd3d3Lndzd3Mub3JnL2VuL2FydGljbGVzLzIwMjEvMTAvMjgvYXVwbC1vMjguaHRtbNIBAA?hl=en-US&amp;gl=US&amp;ceid=US%3Aen,Why is the pseudo-left silent on Australia's anti-democratic electoral laws?,,,
https://news.google.com/articles/CBMipQFodHRwczovL3d3dy5zYnMuY29tLmF1L25ld3MvYXJ0aWNsZS9tb3JuaW5nLWJyaWVmaW5nLWZpZXJ5LXNlY29uZC1sZWFkZXJzLWRlYmF0ZS1ydXNzaWEtc3RyaWtlcy11a3JhaW5pYW4tc2Nob29sLWFuZC1tZWxib3VybmUtY29udGludWVzLWFmbC13aW5uaW5nLXN0cmVhay9tNW1semNrc3HSAQA?hl=en-US&amp;gl=US&amp;ceid=US%3Aen,"Morning Briefing: Fiery second leaders' debate, Russia strikes Ukrainian school, and Melbourne continues AFL winning streak",,,
https://news.google.com/articles/CBMixAFodHRwczovL3d3dy5zbWguY29tLmF1L25hdGlvbmFsL2VsZWN0aW9uLTIwMjItbGl2ZS11cGRhdGVzLXBtLXRvLWNoYW1waW9uLXJlZ2lvbmFsLWpvYnMtaW4tdGFzbWFuaWEtYWxiYW5lc2UtZGVmZW5kcy1qb2JzZWVrZXItZGVjaXNpb24tYXMtY2FtcGFpZ25zLWNvbnRpbnVlLWFjcm9zcy10aGUtbmF0aW9uLTIwMjIwNDEzLXA1YWRhci5odG1s0gEA?hl=en-US&amp;gl=US&amp;ceid=US%3Aen,As it happened: PM grilled over no federal integrity commission; Anthony Albanese says Labor will turn back people-smuggling boats,,,
https://news.google.com/articles/CBMiTGh0dHBzOi8vcmVkZmxhZy5vcmcuYXUvYXJ0aWNsZS92b2ljZXMtaW5kZXBlbmRlbnRzLWFyZS1qdXN0LXdlYWx0aHktbGliZXJhbHPSAQA?hl=en-US&amp;gl=US&amp;ceid=US%3Aen,'Voices of' independents are just wealthy liberals,,,
https://news.google.com/articles/CBMidGh0dHBzOi8vd3d3LjluZXdzLmNvbS5hdS92aWRlb3MvbmF0aW9uYWwvY2xpdmUtcGFsbWVyLWtub2NrZWQtdW5jb25zY2lvdXMtYWZ0ZXItc3RhZ2UtZmFsbC9jbDIyZHQ3eG8wMDBxMGpyMjNleWNmM20w0gEA?hl=en-US&amp;gl=US&amp;ceid=US%3Aen,Clive Palmer knocked unconscious after stage fall,,,
https://news.google.com/articles/CBMic2h0dHBzOi8vd3d3LnNicy5jb20uYXUvbGFuZ3VhZ2UvZW5nbGlzaC9hdWRpby90aGUtZ3JlZW5zLWFyZS1wcm9taXNpbmctdG8tcmVmb3JtLWNhbm5hYmlzLWxhd3MtdXJkdS1uZXdzLTItbWF5LTIwMjLSAQA?hl=en-US&amp;gl=US&amp;ceid=US%3Aen,The Greens are promising to reform cannabis laws-Urdu News 2 May 2022,,,
https://news.google.com/articles/CBMihAFodHRwczovL3d3dy5zbWguY29tLmF1L25hdGlvbmFsL3Nob3V0eS11bmluZm9ybWVkLWluZWZmZWN0aXZlLWhvdy1zZW5hdG9yLWxpZGlhLXRob3JwZS1hbm5veXMtdGhlLWVzdGFibGlzaG1lbnQtMjAyMjAzMjMtcDVhNzNqLmh0bWzSAQA?hl=en-US&amp;gl=US&amp;ceid=US%3Aen,"‘Shouty, uninformed, ineffective’: How Senator Lidia Thorpe annoys the establishment",,,
https://news.google.com/articles/CBMiVWh0dHBzOi8vd3d3LmFmci5jb20vcG9saXRpY3MvZmVkZXJhbC9ncmVlbnMtcGxhbi0yMWItY29hbC1leHBvcnQtbGV2eS0yMDIyMDQyNy1wNWFnbmLSAQA?hl=en-US&amp;gl=US&amp;ceid=US%3Aen,Greens plan $21b coal export levy,,,
https://news.google.com/articles/CBMiZ2h0dHBzOi8vcmVuZXdlY29ub215LmNvbS5hdS9hZGFtLWJhbmR0LWVsZWN0ZWQtbmV3LWdyZWVucy1sZWFkZXItaXNzdWVzLWNhbGxzLWZvci1ncmVlbi1uZXctZGVhbC0xOTE2OC_SAQA?hl=en-US&amp;gl=US&amp;ceid=US%3Aen,"Adam Bandt elected new Greens leader, issues calls for Green New Deal",,,
https://news.google.com/articles/CBMib2h0dHBzOi8vd3d3LmFmci5jb20vcG9saXRpY3MvZmVkZXJhbC9hZGFtLWJhbmR0LXMtcGxhbm5lZC10eWNvb24tdGF4LWhpdC1vbi10aGUtYmlnLWVuZC1vZi10b3duLTIwMjEwOTA1LXA1OG94ONIBAA?hl=en-US&amp;gl=US&amp;ceid=US%3Aen,Adam Bandt's planned 'tycoon tax' hit on the big end of town,,,
https://news.google.com/articles/CBMidGh0dHBzOi8vd3d3LnNjbXAuY29tL3dlZWstYXNpYS9lY29ub21pY3MvYXJ0aWNsZS8zMTUyNzk3L2F1c3RyYWxpYW4tY2hpbmVzZS1iZWlqaW5nLWRpc3B1dGUtYmFkLWJ1c2luZXNzLWV2ZW4taWYtYmlk0gEA?hl=en-US&amp;gl=US&amp;ceid=US%3Aen,Chinese-Australians bearing the brunt of trade friction with China,,,
https://news.google.com/articles/CBMiiwFodHRwczovL3d3dy5zbWguY29tLmF1L3BvbGl0aWNzL2ZlZGVyYWwva2luZ21ha2Vycy1mbGFnLW5vLWRlYWxzLXRvdWdoZXItYWN0aW9uLW9uLWNsaW1hdGUtYW5kLWljYWMtaW4taHVuZy1wYXJsaWFtZW50LTIwMjExMjEwLXA1OWdtZy5odG1s0gEA?hl=en-US&amp;gl=US&amp;ceid=US%3Aen,"‘Kingmakers’ flag no deals, tougher action on climate and ICAC in hung Parliament",,,
https://news.google.com/articles/CBMixQFodHRwczovL3d3dy5zbWguY29tLmF1L25hdGlvbmFsL2VsZWN0aW9uLTIwMjItbGl2ZS11cGRhdGVzLXNjb3R0LW1vcnJpc29uLWFuZC1hbnRob255LWFsYmFuZXNlLWNvbnRpbnVlLWNhbXBhaWducy1hY3Jvc3MtdGhlLWNvdW50cnktcG0tc2F5cy1lbGVjdGlvbi1pc24tdC1hLXBvcHVsYXJpdHktY29udGVzdC0yMDIyMDQxMi1wNWFkMGcuaHRtbNIBAA?hl=en-US&amp;gl=US&amp;ceid=US%3Aen,As it happened: Scott Morrison and Anthony Albanese continue campaigns across the country; PM heckled by activist at Sydney event,,,
https://news.google.com/articles/CBMiV2h0dHBzOi8vd3d3LmNyaWtleS5jb20uYXUvMjAyMi8wNS8wOS90aGUtaXNzdWUtZmlyc3QtbmF0aW9ucy1wZW9wbGVzLWVsZWN0aW9uLWNhbXBhaWduL9IBAA?hl=en-US&amp;gl=US&amp;ceid=US%3Aen,The Issue: Where do First Nations peoples fit into the election campaign?,,,
https://news.google.com/articles/CBMicWh0dHBzOi8vd3d3LjluZXdzLmNvbS5hdS92aWRlb3MvbmF0aW9uYWwvc3RldmVuLW1hcnNoYWxsLWNvbmNlZGVzLWRlZmVhdC1pbi1zYS1lbGVjdGlvbi9jbDB4cHZpYnYwMDJvMGpwOG5hNXBhcjB30gEA?hl=en-US&amp;gl=US&amp;ceid=US%3Aen,Steven Marshall concedes defeat in SA election,,,
https://news.google.com/articles/CBMieGh0dHBzOi8vd3d3LnNicy5jb20uYXUvbmV3cy9hcnRpY2xlL2dyZWVucy1yZXZlYWwtcGxhbi10by1tYWtlLWdlbmRlci1hZmZpcm1pbmctaGVhbHRoY2FyZS1mcmVlLXVuZGVyLW1lZGljYXJlL3BtdGx2Z2ozMdIBAA?hl=en-US&amp;gl=US&amp;ceid=US%3Aen,Greens reveal plan to make gender-affirming healthcare free under Medicare,,,
https://news.google.com/articles/CBMie2h0dHBzOi8vd3d3LmNvdXJpZXJtYWlsLmNvbS5hdS9uZXdzL25zdy93YXJyZW4tYnJvd24tYWxsLXRoZS1sYXRlc3QtY2FydG9vbnMvaW1hZ2UtZ2FsbGVyeS81ZmVjMDhhYjdjNThhYzdjNGVhZGM5Y2M0YTE3MWJlMdIBAA?hl=en-US&amp;gl=US&amp;ceid=US%3Aen,Warren Brown: Latest and best cartoons in 2022 | Photo Gallery,,,
https://news.google.com/articles/CBMidWh0dHBzOi8vd3d3Lndhc2hpbmd0b25wb3N0LmNvbS93b3JsZC8yMDE4LzA4LzEwL2F1c3RyYWxpYW5zLWFyZS10cm9sbGluZy10aGVpci1tcHMtZnJlZS1wb3J0cmFpdHMtcXVlZW4tZWxpemFiZXRoLWlpL9IBAA?hl=en-US&amp;gl=US&amp;ceid=US%3Aen,Analysis | Australians are trolling their MPs for free portraits of Queen Elizabeth II,,,
https://news.google.com/articles/CBMiU2h0dHBzOi8vZ2xhbWFkZWxhaWRlLmNvbS5hdS9zdHVkZW50LWxvYW5zLXRvLWJlLXNjcmFwZWQtdW5kZXItbmV3LWVsZWN0aW9uLXByb21pc2Uv0gEA?hl=en-US&amp;gl=US&amp;ceid=US%3Aen,Student loans to be scrapped under new election promise • Glam Adelaide,,,
https://news.google.com/articles/CBMiWWh0dHBzOi8vd3d3Lm1vcmVlY2hhbXBpb24uY29tLmF1L3N0b3J5Lzc3MzkwNDIvbW92aW5nLXRvd2FyZHMtYXVzdHJhbGlhcy00N3RoLXBhcmxpYW1lbnQv0gEA?hl=en-US&amp;gl=US&amp;ceid=US%3Aen,Moving towards Australia's 47th parliament,,,
https://news.google.com/articles/CBMirQFodHRwczovL3d3dy5uZXdzLmNvbS5hdS9uYXRpb25hbC9mZWRlcmFsLWVsZWN0aW9uL2VsZWN0aW9uLTIwMjItam9zaC1mcnlkZW5iZXJnLWFuZC1tb25pcXVlLXJ5YW4taW4tZmllcnkta29veW9uZy1lbGVjdGlvbi1kZWJhdGUvbmV3cy1zdG9yeS9mM2FhYjAwMjI1ZWQxODRlNDMwM2RkOWM5ZjIyYjU4YtIBAA?hl=en-US&amp;gl=US&amp;ceid=US%3Aen,‘No-brainer’: Independent on super idea,,,
https://news.google.com/articles/CBMiggFodHRwczovL3d3dy5zbWguY29tLmF1L3BvbGl0aWNzL2ZlZGVyYWwvbGFib3Itcy1mYXRlLXJlc3RzLW9uLXByZWZlcmVuY2VzLWFzLXRoZS1jbG9jay1ydW5zLWRvd24tZm9yLW1vcnJpc29uLTIwMjIwNTAxLXA1YWhpdS5odG1s0gEA?hl=en-US&amp;gl=US&amp;ceid=US%3Aen,Labor’s fate rests on preferences as the clock runs down for Morrison,,,
https://news.google.com/articles/CBMimgFodHRwczovL3d3dy5iZXRvb3RhYWR2b2NhdGUuY29tL2Fkdm9jYXRlLWluLWZvY3VzL2FuZC15b3UtY2FsbC15b3Vyc2VsZi1hLWNyb251bGxhLWJveS1zY293bHMtYWRhbS1iYW5kdC1hZnRlci1wbS1ncmVlbnMtb3V0LWR1cmluZy1uZXQtemVyby1uZWdvdGlhdGlvbnMv0gEA?hl=en-US&amp;gl=US&amp;ceid=US%3Aen,“And You Call Yourself A Cronulla Boy!” Scowls Adam Bandt After PM Greens Out During Net Zero Negotiations,,,
https://news.google.com/articles/CBMiZmh0dHBzOi8vcmVuZXdlY29ub215LmNvbS5hdS9jbGVhbi1lbmVyZ3ktcmVndWxhdG9yLWRlZmVuZHMtY2FyYm9uLW9mZnNldC1zY2hlbWUtYXMtbGFib3ItZmxhZ3MtcmV2aWV3L9IBAA?hl=en-US&amp;gl=US&amp;ceid=US%3Aen,Clean Energy Regulator defends carbon offset scheme as Labor flags review,,,
https://news.google.com/articles/CBMiggFodHRwczovL3d3dy5zYnMuY29tLmF1L25ld3MvYXJ0aWNsZS9jbGltYXRlLWNoYW5nZS1pcy1hbi1pc3N1ZS1mb3ItbWFueS12b3RlcnMtaGVyZXMtaG93LXRoZS1jb2FsaXRpb24tYW5kLWxhYm9yLWNvbXBhcmUvb3kzZXJicTdu0gEA?hl=en-US&amp;gl=US&amp;ceid=US%3Aen,Climate change is an issue for many voters. Here's how the Coalition and Labor compare,,,
https://news.google.com/articles/CBMiR2h0dHBzOi8vd3d3LmNyaWtleS5jb20uYXUvMjAyMi8wNC8yNS90aWt0b2stZmVkZXJhbC1lbGVjdGlvbi1hdXN0cmFsaWEv0gEA?hl=en-US&amp;gl=US&amp;ceid=US%3Aen,TikTok election: politicians and voters make videos about federal election,,,
0,1,2,3,4
https://news.google.com/articles/CBMicGh0dHBzOi8vd3d3LnN0dWZmLmNvLm56L2VudGVydGFpbm1lbnQvYXJ0cy8zMDA2MTg0MDIvamltbXktY2Fyci1hbm5vdW5jZXMtaGUtaXMtcmV0dXJuaW5nLXRvLW5ldy16ZWFsYW5kLWluLTIwMjPSAQA?hl=en-US&amp;gl=US&amp;ceid=US%3Aen,Jimmy Carr announces he is returning to New Zealand in 2023,,,
https://news.google.com/articles/CBMiU2h0dHBzOi8vYmVhdC5jb20uYXUvamltbXktY2Fyci1icmluZ3MtaGlzLXRlcnJpYmx5LWZ1bm55LXRvdXItdG8tYXVzdHJhbGlhLWluLTIwMjMv0gEA?hl=en-US&amp;gl=US&amp;ceid=US%3Aen,Jimmy Carr brings his 'Terribly Funny' tour to Australia in 2023,,,
https://news.google.com/articles/CBMidmh0dHBzOi8vd3d3LmRhaWx5bWFpbC5jby51ay90dnNob3diaXovYXJ0aWNsZS0xMDkzNjAwMS9DaHJpc3NpZS1Td2FuLXN0b3AtYmx1c2hpbmctY29tZWRpYW4tSmltbXktQ2Fyci1jYWxscy1NSUxGLmh0bWzSAQA?hl=en-US&amp;gl=US&amp;ceid=US%3Aen,Chrissie Swan can't stop blushing as comedian Jimmy Carr calls her a 'MILF',,,
https://news.google.com/articles/CAIiECo_NKhrVJ_TOGndSKa94-cqFggEKg4IACoGCAow_598MLC1CTChqAY?uo=CAUibWh0dHBzOi8vd3d3Lm5tZS5jb20vbmV3cy90di9qaW1teS1jYXJycy1mYXRoZXItY2FsbHMtc29uLXN0cmlwcGVkLWxpbWVyaWNrLWhvbm91ci1vdmVyLW9mZmVuc2l2ZS1qb2tlLTMyMzgxMTbSAQA&amp;hl=en-US&amp;gl=US&amp;ceid=US%3Aen,Jimmy Carr's father criticises comedian's “offensive” joke about Limerick,"Jim Carr has called for his son to be stripped of his Certificate of Irish Heritage awardJimmy Carr’s father has called for his son to be stripped of a local award over his “offensive” joke.Jim Carr criticised a joke the comedian made in his 2021 book called Before & Laughter in which he pokes fun at his parents, writing: “I’m the son of two immigrants from Limerick who moved to Slough (they moved from a shit town to another shit town, I guess they knew what they liked.)”Carr Sr. has since told Limerick Leader he thinks his son “crossed the line”. He explained he has reached out to the Mayor of Limerick, Limerick City and County Council to strip the comedian of an award he received in 2013.Jimmy was awarded the Certificate of Irish Heritage award, which hailed “descendants of previous generations of Irish citizens in an official way” from 2011 to 2015.His father has since called him a “shock jock” and said he is “one sick comedian”, adding: “Leave all that aside, I don’t want somebody writing that about Limerick in a book.“His defence will be, ‘they are only words, I’m only having a laugh’.”Earlier this year, Carr was criticised over a joke he made about the Holocaust and the travelling community in his Netflix special His Dark Material.In the stand-up special, released on December 25 last year, the comedian refers to the death of thousands of travellers killed by the Nazis as a “positive”.“When people talk about the Holocaust, they talk about the tragedy and horror of six million Jewish lives being lost to the Nazi war machine,” Carr said. “But they never mention the thousands of Gypsies that were killed by the Nazis. No one ever wants to talk about that, because no one ever wants to talk about the positives.”The world’s defining voice in music and pop culture: breaking what’s new and what’s next since 1952.
    When you purchase through links on our site, we may earn an affiliate commission.
  
    © 2022 NME is part of NME Networks.
  ",",Adam Bandt Australian flag,Jimmy Carr,Shortest day of the year, Fatima Payman,Kyrie Irving",Jimmy Carr
https://news.google.com/articles/CBMiZmh0dHBzOi8vd3d3LnNvdXRoY29hc3RyZWdpc3Rlci5jb20uYXUvc3RvcnkvNzc4ODE3MC9jb21lZGlhbi1qaW1teS1jYXJycy1oZWFkaW5nLXRvLXdvbGxvbmdvbmcvP2NzPTMwMNIBAA?hl=en-US&amp;gl=US&amp;ceid=US%3Aen,Comedian Jimmy Carr's heading to Wollongong,"Your digital subscription includes access to content from all our websites in your region.
Access unlimited content, the digital versions of our print editions - Today's Paper, as well as the Illawarra Mercury app.English funnyman Jimmy Carr is coming to Wollongong, but consider yourself warned.He reckons political correctness at a comedy show is like having health and safety at a rodeo, so be prepared.AdvertisementThere's time enough to ready yourself as Carr will reach our shores next year.The Terribly Funny tour kicked off in May 2019, will visit every corner of the UK and Ireland before its hits Australia and New Zealand.READ MORE: How you can get tickets to Billy Joel's one-night-only Australian showCarr will perform at the Wollongong Entertainment Centre on March 4, 2023.Carr has been involved in the laughing game for more than 15 years and has performed sell-out tours to more than 2.5 million people. He's won the British Comedy Award for Best Live Stand-Up Tour, and been nominated for the Perrier Award. His most recent stand-up comedy special was the most streamed on Netflix in the UK in 2021.AdvertisementTickets go on sale 9am Monday, June 27 at bohmpresents.com  Onetime sports reporter, chief-of-staff, editor and national digital news editor.
Email me: janine.graham@austcommunitymedia.com.auOnetime sports reporter, chief-of-staff, editor and national digital news editor.
Email me: janine.graham@austcommunitymedia.com.auAdvertisementSign up for our newsletter to stay up to date.We care about the protection of your data. Read our Privacy Policy.Advertisement",",Adam Bandt Australian flag,Jimmy Carr,Shortest day of the year, Fatima Payman,Kyrie Irving",Jimmy Carr
https://news.google.com/articles/CBMicmh0dHBzOi8vMTBwbGF5LmNvbS5hdS90aGVwcm9qZWN0L2ludGVydmlld3MvMjAyMi9qaW1teS1jYXJyLW9uLXdoZXRoZXItaGVzLWdvbmUtdG9vLWZhci13aXRoLWEtam9rZS90cHYyMjA2MjBrZWhpd9IBAA?hl=en-US&amp;gl=US&amp;ceid=US%3Aen,Jimmy Carr On Whether He's Gone Too Far With A Joke,"Air Date: Mon 20 Jun 2022Expires: in 3 monthsJimmy Carr has previously found himself in hot water over his jokes. The comedian tells us if he thinks he's ever gone too far with pushing political correctness.We acknowledge the Aboriginal and Torres Strait Islander peoples as the First Australians and the Traditional Custodians of the lands and waterways on which we live, work and play. We pay our respects to Elders past and present.© 2022 Network Ten Pty Limited",",Adam Bandt Australian flag,Jimmy Carr,Shortest day of the year, Fatima Payman,Kyrie Irving",Jimmy Carr
https://news.google.com/articles/CBMiUWh0dHBzOi8vd3d3LmNyb2F0aWF3ZWVrLmNvbS9qaW1teS1jYXJyLWFkZHMtc2Vjb25kLXphZ3JlYi1zaG93LWFmdGVyLXNlbGxpbmctb3V0L9IBAA?hl=en-US&amp;gl=US&amp;ceid=US%3Aen,Jimmy Carr adds second Zagreb show after selling out,,,
